marca_temporal;identidad_de_genero;edad;maximo_nivel_de_formacion;que_carrera_de_grado_estudiaste;en_que_tipo_de_universidad_estudiaste_tu_carrera_de_grado;pais_en_el_que_trabajas;provincia_donde_trabajas;trabajo;rubro_de_la_empresa;cuantos_empleados_tiene_la_empresa;origen_del_capital;cuantas_personas_integran_el_area_de_rrhh;en_que_puesto_trabajas;tipo_de_contratacion;como_es_tu_jornada_laboral;cual_es_tu_funcion_principal_en_rrhh;cuantas_personas_tenes_a_cargo_pone_0_si_no_tenes_gente_a_cargo;hace_cuantos_anos_trabajas_en_la_empresa_donde_estas_0_para_menos_de_un_ano;hace_cuantos_anos_estas_en_tu_puesto_actual_0_para_menos_de_un_ano;cuantos_anos_de_experiencia_tenes_en_rrhh;cual_es_tu_remuneracion_bruta_mensual_en_tu_moneda_local_antes_de_impuestos_y_deducciones;que_beneficios_tenes;recibis_bonos;frecuencia_del_bono;tuviste_ajustes_por_inflacion_en_2022;cual_fue_el_porcentaje_de_aumento_acumulado_que_tuviste_en_2022;mes_del_ultimo_ajuste;trabajas_en_proyectos_independientes_ademas_de_tu_empleo;queres_contestar_mas_preguntas_30;van_a_ver_los_partidos_de_la_copa_del_mundo_de_futbol_en_la_oficina;se_permite_bloquear_la_agenda_durante_los_partidos_de_tu_seleccion_en_el_mundial;te_exigieron_saber_un_idioma_extranjero_ingles_portugues_etc_para_entrar_a_trabajar_en_tu_empresa;que_porcentaje_del_tiempo_usas_el_idioma_extranjero_en_tu_puesto_actual;que_tan_satisfecho_estas_con_tu_empresa;estas_buscando_trabajo;que_tan_de_acuerdo_estas_con_la_siguiente_frase_tengo_un_plan_de_desarrollo_claro_dentro_de_la_organizacion;cual_es_la_anecdota_mas_graciosa_o_bizarra_que_te_haya_sucedido_trabajando_en_rrhh;en_tu_empresa_sentis_que_rrhh_tiene_un_rol_importante_dentro_de_la_toma_de_decisiones_de_la_empresa;recursos_humanos_deberia_tener_un_colegio_profesional_como_abogacia_por_ejemplo;fundamenta_tu_respuesta_a_la_pregunta_anterior;participas_en_alguna_comunidad_de_rrhh;en_cuales;cual_es_la_tarea_que_mas_odias_trabajando_en_rrhh_actual_o_pasada;queres_contestar_mas_preguntas_45;te_identificas_como_lgbtiq_lesbiana_gay_bisexual_transexual_otra_minoria_sexual;tenes_alguna_discapacidad;en_tu_empresa_puedes_ser_como_realmente_eres_por_ej_expresar_abiertamente_tu_personalidad_tu_identidad_de_genero_orientacion_sexual_etc;que_porcentaje_aproximado_del_management_de_tu_empresa_son_mujeres_entiendase_posiciones_de_jefatura_de_gerencia_o_de_direccion;en_lo_que_va_del_ano_han_contratado_en_tu_empresa_a_personas_mayores_de_50_anos;en_lo_que_va_del_ano_han_contratado_en_tu_empresa_a_personas_con_discapacidad;es_importante_incorporar_el_lenguaje_inclusivo_en_la_organizacion;en_tu_organizacion_existe_una_linea_segura_o_politicas_definidas_para_actuar_frente_a_situaciones_de_acoso_o_discriminacion;sufriste_alguna_situacion_de_acoso_abuso_o_de_discriminacion_en_algun_trabajo;sentis_que_tu_entorno_laboral_es_machista
2022-10-24T15:03:20Z;Mujer cis;31 - 35;Diplomado de posgrado completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Construcción;501 - 1.000;Nacional;;Analista;Indeterminado;Full time;Generalista;0;;3;10;360000;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Frutas y snacks, Home office;No recibo bono;No recibo bono;3 o más ajustes;;Octubre;No;Si;Sí;Si, bloqueo agenda aunque no haya un lineamiento de la empresa;No;0;4;No,  pero escucho ofertas;5;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;Mucha gente hace nuestro trabajo sin estar capacitado;Si;;Archivar;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-24T15:13:47Z;Mujer cis;36 - 40;Maestría o superior completa;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Terminales automotrices, fábricas autopartistas, y afines;5.001 - 10.000;Multinacional;;Analista;Indeterminado;Full time;Capacitación y desarrollo;0;;1;8;293000;Medicina prepaga / Plan de salud, Horarios flexibles, Charter / Servicio de transporte, Comedor / Almuerzos, Guadería, Gimnasio, Home office, Préstamos, Seguro de vida (adicionales a los de ley);Un sueldo;Anual;3 o más ajustes;;Agosto;Si, en emprendimiento relacionado con RRHH;Si;Sí;No me interesa;No;0.2;5;No,  pero escucho ofertas;4;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;Para cuidar la profesión;Si;;Reportes;Si;No;No tengo ninguna discapacidad;De acuerdo;0.2;No se;No se;En desacuerdo;No se;No;Si pero no es tanto
2022-10-24T15:15:34Z;Mujer cis;31 - 35;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Entre Ríos;Relación de Dependencia;Tecnologías de información;51 - 100;Nacional;;Analista;Indeterminado;Full time;Generalista;0;;1;1;180000;Medicina prepaga / Plan de salud, Horarios flexibles, Abono de celular, Frutas y snacks, Idiomas;Menos de un sueldo;Trimestral;1 solo;;Septiembre;No;Si;Sí;Sí, formalmente está avalado por la empresa;Si;0.2;4;No,  pero escucho ofertas;1;;Si, tiene un rol importante real;No se;Desconozco cuales son los beneficios de estar colegiada;Si;;Organizar la fiesta/regalos de fin de año;Si;No;No tengo ninguna discapacidad;De acuerdo;0.1;Si;No;Totalmente en desacuerdo;Si;No;Si pero no es tanto
2022-10-24T15:18:55Z;Mujer cis;25 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Buenos Aires;Relación de Dependencia;Tecnologías de información;251 - 500;Multinacional;;HRBP;Indeterminado;Full time;Generalista;0;;0;6;243000;Medicina prepaga / Plan de salud;No recibo bono;No recibo bono;3 o más ajustes;;Septiembre;No;Si;Trabajo full remoto;Si, bloqueo agenda aunque no haya un lineamiento de la empresa;Si;0.5;2;Sí, activamente;1;;No tiene un rol importante en la toma de decisiones;Si;Estamos en un híbrido, no tenemos matrícula. No somos abogados, pero sabemos mucho de las leyes laborales y todo lo referido a administración de personal y, tampoco somos psicólogos pero cuidamos la salud laboral de la gente buscando beneficios desde pequeñas acciones a cosas que le cambie la vida a alguien como por ejemplo 1 semana extra de vacaciones. Haría el colegio para que los licenciados de rrhh tengan su matrícula y se diferencien de lic en relaciones públicas, psicólogos, etc empiezan a trabajar en recursos humanos sin tener toda la información teórica que uno desarrolla en la universidad, como por ejemplo y para contextualizar: evaluación por competencias, 9 grid box, las 9 anclas de carrera que puede tener una persona, y mil ejemplos más. A veces me parece un poco injusto.;No;;Archivar;Si;No;No tengo ninguna discapacidad;En desacuerdo;0.4;Si;No;Totalmente en desacuerdo;No;Si;Si, es muy machista
2022-10-24T15:27:27Z;Mujer cis;31 - 35;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;1.001 - 2.500;Multinacional;;Analista;RELACION DE DEPENDENCIA;Full time;Reclutamiento y selección;0;;2;11;320000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de internet, Gimnasio, Home office, Seguro de vida (adicionales a los de ley);No recibo bono;No recibo bono;2 ajustes;;Octubre;No;Si;Trabajo full remoto;No está permitido;Si;0.4;3;Sí, activamente;2;;No tiene un rol importante en la toma de decisiones;No se;NA;Si;;Trámites presenciales en organismos públicos;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-24T17:31:34Z;Mujer cis;36 - 40;Maestría o superior completa;Administración de Empresas;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Tecnologías de información;1 - 50;Nacional;;Responsable;Monotributista;Part time;Generalista;0;;0;15;88000;Horarios flexibles, Home office;Un sueldo;Anual;2 ajustes;;Noviembre;Si, en emprendimiento relacionado con RRHH;Si;Trabajo full remoto;No lo definimos aún;No;0;5;No estoy buscando cambiar;5;;Si, tiene un rol importante real;No se;NA;Si;;Archivar;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.3;No;No;Ni de acuerdo ni en desacuerdo;Si;Si;No es un entorno machista
2022-10-24T17:36:37Z;Mujer cis;25 - 30;Universitario completo;Psicología;Universidad Pública;Argentina;Córdoba;Relación de Dependencia;Servicios de consultoría;51 - 100;Multinacional;;Analista;Contractor (para otros países);Full time;Reclutamiento y selección;0;;0;1;200000;Horarios flexibles, Vacaciones extendidas, Home office, Idiomas, Laptop / Viajes;No recibo bono;No recibo bono;No tuve ajustes;;NA;No;Si;Trabajo full remoto;No se ha conversado;Si;0.4;5;No,  pero escucho ofertas;2;;Si, tiene un rol importante real;Si;NA;Si;;Trámites presenciales en organismos públicos;Si;No;No tengo ninguna discapacidad;Ni de acuerdo ni en desacuerdo;NA;No;No;En desacuerdo;No;No;No es un entorno machista
2022-10-24T18:33:40Z;Mujer cis;55 - 60;Maestría o superior abandonada;Psicología;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;1.001 - 2.500;Multinacional;;Analista;Indeterminado;Full time;Generalista;0;;4;6;177000;Medicina prepaga / Plan de salud, Horarios flexibles, Charter / Servicio de transporte, Comedor / Almuerzos, Equipamiento ergonómico de teletrabajo, Home office, Seguro de vida (adicionales a los de ley), Reintegros en capacitación, Capacitación a demanda aprobada x dirección;Un sueldo;Anual;2 ajustes;;Agosto;No;Si;Sí;No me interesa;Si;0.6;5;No,  pero escucho ofertas;2;;Se dice que sí, pero en la práctica no tiene un rol importante;No se;No me puedo decidir dado que procedemos de áreas muy distintas de formación. Yo estoy matriculada en salud como Psicóloga;No;;Realizar presupuestos en tiempo y forma y que salgan aprobados a último momento.;Si;No;Motriz;En desacuerdo;0.3;No;No;Totalmente en desacuerdo;Si;Si;Si pero no es tanto
2022-10-24T18:48:54Z;Mujer cis;31 - 35;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Construcción;501 - 1.000;Nacional;;Analista;Indeterminado;Full time;Payroll / Liquidación de sueldos;0;;0;5;250000;Medicina prepaga / Plan de salud, Horarios flexibles, Frutas y snacks, Home office, Tarjeta para supermercado;No recibo bono;No recibo bono;2 ajustes;;Octubre;No;Si;Sí;No lo se;No;0;5;No estoy buscando cambiar;2;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;Para profesionalizar el área en todas las empresas;Si;;Archivar;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.1;No;No;De acuerdo;Si;Si;Si, es muy machista
2022-10-24T18:53:18Z;Hombre cis;36 - 40;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Comercio;5.001 - 10.000;Nacional;;HRBP;Indeterminado;Full time;Generalista;0;;1;14;300000;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de internet, Comedor / Almuerzos, Frutas y snacks, Gimnasio, Home office, Seguro de vida (adicionales a los de ley);Dos sueldos;Anual;2 ajustes;;Julio;No;Si;Sí;Sí, formalmente está avalado por la empresa;No;0;4;No,  pero escucho ofertas;2;;Si, tiene un rol importante real;Si;NA;Si;;Organizar la fiesta/regalos de fin de año;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-24T19:11:43Z;Mujer cis;31 - 35;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;251 - 500;Nacional;;HRBP;Indeterminado;Full time;Generalista;0;;0;16;230000;Medicina prepaga / Plan de salud, Tarjeta de descuento, Vacaciones extendidas, Abono de celular, Abono de internet, Equipamiento ergonómico de teletrabajo, Frutas y snacks, Home office, Idiomas, Seguro de vida (adicionales a los de ley), Reintegros en capacitación;No recibo bono;No recibo bono;3 o más ajustes;;Octubre;Si, en emprendimiento relacionado con RRHH;Si;Trabajo full remoto;Sí, formalmente está avalado por la empresa;No;0.4;3;No,  pero escucho ofertas;4;;Si, tiene un rol importante real;No se;NA;Si;;Armar presentaciones en PowerPoint;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-24T19:18:34Z;Hombre cis;36 - 40;Terciario completo;Psicología;Universidad Privada;Argentina;Corrientes;Relación de Dependencia;Construcción;51 - 100;Nacional;;Analista;Indeterminado;Full time;Generalista;1;;1;4;125;Horarios flexibles, Combustible;No recibo bono;No recibo bono;2 ajustes;;Septiembre;Si, en emprendimiento relacionado con RRHH;Si;No;No está permitido;No;0;3;No,  pero escucho ofertas;2;;No tiene un rol importante en la toma de decisiones;No se;NA;Si;;Archivar;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.7;No;No;En desacuerdo;No;Si;No es un entorno machista
2022-10-24T19:31:33Z;Mujer cis;36 - 40;Diplomado de posgrado completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Textiles, vestido, cuero, calzado;101 - 250;Nacional;;Jefe;Indeterminado;Full time;Jefe de RR.HH Generalista;4;;0;15;337500;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Abono de celular, Frutas y snacks, Gimnasio, Home office;Variable en función de los resultados de compañía;Anual;1 solo;;Septiembre;Si, en emprendimiento relacionado con RRHH;Si;Sí;Sí, formalmente está avalado por la empresa;No;NA;4;No estoy buscando cambiar;4;;Si, tiene un rol importante real;Si;NA;Si;;Trámites presenciales en organismos públicos;Si;No;NA;De acuerdo;0.7;No;No;Ni de acuerdo ni en desacuerdo;No;No;No es un entorno machista
2022-10-24T19:38:36Z;Hombre cis;41 - 45;Maestría o superior completa;Psicología;Universidad Pública;México;NA;Relación de Dependencia;Otros;10.001 o más;Nacional;;Director;Plazo Fijo;Full time;Compensaciones y beneficios;8;;0;23;130000;Medicina prepaga / Plan de salud, Tarjeta de descuento, Abono de celular, Comedor / Almuerzos, Préstamos, Seguro de vida (adicionales a los de ley), Automovil;Tres sueldos o más;Anual;1 solo;;Enero;Si, en emprendimiento relacionado con RRHH;No;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
